DNAJC5	50.49851504
MANF	104.1531872
ARFGEF2	28.4054147
ZNFX1	25.2492575
TMEM139	0
USP54	9.468471566
DIRC2	18.93694314
WWC1	22.09310033
IRF8	0
SLC20A2	15.78078594
CYSTM1	85.21624414
DIDO1	15.78078594
MADD	18.93694314
SLC2A1	66.27930099
TMEM256	82.06008695
CLIC3	3.15615719
C2orf54	0
KRT81	0
CXCL2	3.15615719
GID8	44.18620066
YPEL5	44.18620066
SKAP1	18.93694314
H2AFY2	63.12314377
UCA1	129.4024447
CEBPD	12.62462876
NTN4	3.15615719
TGM2	3.15615719
SERPINA1	3.15615719
ARHGAP23	15.78078594
PDGFB	18.93694314
TRABD2A	0
TIMP2	91.52855846
SLC2A8	6.312314378
SLC2A3	6.312314378
ALPP	0
ME2	25.2492575
FAM217B	9.468471566
BCL2L1	271.4295182
ITGB5	53.65467219
SLC2A4RG	72.59161532
FABP5	100.9970301
NEURL1B	6.312314378
AMOTL2	25.2492575
RFLNA	0
ALPPL2	0
BCL9L	63.12314377
SDHAF3	18.93694314
PTTG1IP	132.5586019
TBC1D2	6.312314378
PLAC8	0
BCAR1	9.468471566
IFIT3	0
GADD45B	31.5615719
SERINC3	94.68471569
TTC7A	9.468471566
RBM39	107.3093444
AMOTL1	25.2492575
ANKRD1	0
CAAP1	47.34235783
NARS	321.9280332
SERTAD3	34.71772907
SIK2	12.62462876
ZBED2	6.312314378
CACNG4	0
TFAP2C	6.312314378
LTBP3	63.12314377
GPC1	47.34235783
RPL13AP5	18.93694314
PROSER2	18.93694314
