DNAJC5	88.0038223
MANF	55.59985645
ARFGEF2	44.60412596
ZNFX1	53.57407074
TMEM139	36.93348931
USP54	25.9946866
DIRC2	29.76559829
WWC1	68.20975016
IRF8	27.06582966
SLC20A2	34.71497691
CYSTM1	86.04172619
DIDO1	76.91345131
MADD	33.75410999
SLC2A1	12.73161657
TMEM256	43.84537493
CLIC3	19.72752429
C2orf54	5.774246826
KRT81	72.42349788
CXCL2	21.64499287
GID8	66.27818355
YPEL5	61.10914018
SKAP1	2.493487657
H2AFY2	12.96342461
UCA1	27.66256907
CEBPD	19.53775768
NTN4	50.99473622
TGM2	50.49895556
SERPINA1	154.2829136
ARHGAP23	94.29594815
PDGFB	20.34556091
TRABD2A	15.63203939
TIMP2	47.68928649
SLC2A8	39.87205084
SLC2A3	209.8617969
ALPP	12.49050863
ME2	27.61290738
FAM217B	62.79864577
BCL2L1	83.73525586
ITGB5	76.45717446
SLC2A4RG	21.1423503
FABP5	73.56917634
NEURL1B	0.888474501
AMOTL2	81.23340834
RFLNA	41.34005505
ALPPL2	18.9232375
BCL9L	45.19384989
SDHAF3	35.51825608
PTTG1IP	109.0443793
TBC1D2	14.65280974
PLAC8	41.06137049
BCAR1	52.40883347
IFIT3	27.18937537
GADD45B	19.54198018
SERINC3	116.6221172
TTC7A	54.43850742
RBM39	97.3155914
AMOTL1	57.64676542
ANKRD1	53.7804818
CAAP1	20.24235696
NARS	16.78161483
SERTAD3	43.90976422
SIK2	46.98782582
ZBED2	13.02611992
CACNG4	25.64163946
TFAP2C	22.43168021
LTBP3	47.75990581
GPC1	19.3628538
RPL13AP5	230.8604646
PROSER2	46.14779711
