DNAJC5	55.38668703
MANF	31.6209898
ARFGEF2	27.13697177
ZNFX1	58.14531856
TMEM139	40.50754396
USP54	25.54802197
DIRC2	31.4898913
WWC1	60.00182752
IRF8	14.65174819
SLC20A2	24.38232547
CYSTM1	71.45085385
DIDO1	38.70412498
MADD	18.54431298
SLC2A1	7.625999066
TMEM256	59.17112891
CLIC3	18.56664672
C2orf54	0.514207038
KRT81	64.65973243
CXCL2	78.07575871
GID8	29.59706664
YPEL5	73.14275912
SKAP1	38.09292116
H2AFY2	29.3148683
UCA1	12.64087575
CEBPD	7.560890336
NTN4	11.53711612
TGM2	153.8882679
SERPINA1	92.31555237
ARHGAP23	63.4444791
PDGFB	41.0158108
TRABD2A	38.41835142
TIMP2	101.7444955
SLC2A8	10.57250773
SLC2A3	108.7845248
ALPP	10.6093132
ME2	29.35499115
FAM217B	23.86851305
BCL2L1	67.16435771
ITGB5	71.74142139
SLC2A4RG	14.77705848
FABP5	90.60896692
NEURL1B	0.569649417
AMOTL2	67.4140156
RFLNA	5.375645782
ALPPL2	16.15095618
BCL9L	24.89861978
SDHAF3	69.085775
PTTG1IP	88.47901442
TBC1D2	22.94392294
PLAC8	25.033536
BCAR1	55.36004227
IFIT3	22.09170837
GADD45B	48.99370133
SERINC3	104.1387507
TTC7A	59.02563518
RBM39	71.79014863
AMOTL1	0
ANKRD1	90.45112028
CAAP1	37.26377538
NARS	22.99496897
SERTAD3	47.96227056
SIK2	63.81670971
ZBED2	68.44671598
CACNG4	7.876604564
TFAP2C	12.82581862
LTBP3	85.09564987
GPC1	59.27723377
RPL13AP5	322.1463114
PROSER2	49.7152548
