DNAJC5	151.6300228
MANF	54.15357953
ARFGEF2	90.2559659
ZNFX1	54.15357953
TMEM139	90.2559659
USP54	43.32286363
DIRC2	14.44095455
WWC1	46.93310227
IRF8	0
SLC20A2	10.83071591
CYSTM1	209.3938409
DIDO1	61.37405683
MADD	50.54334092
SLC2A1	653.4531936
TMEM256	57.76381821
CLIC3	36.10238636
C2orf54	10.83071591
KRT81	0
CXCL2	0
GID8	119.1378751
YPEL5	57.76381821
SKAP1	57.76381821
H2AFY2	0
UCA1	54.15357953
CEBPD	32.49214772
NTN4	32.49214772
TGM2	133.5788296
SERPINA1	610.1303297
ARHGAP23	227.445034
PDGFB	18.05119319
TRABD2A	0
TIMP2	36.10238636
SLC2A8	7.220477275
SLC2A3	0
ALPP	0
ME2	7.220477275
FAM217B	28.88190909
BCL2L1	357.4136252
ITGB5	144.4095455
SLC2A4RG	173.2914545
FABP5	25.27167047
NEURL1B	0
AMOTL2	43.32286363
RFLNA	0
ALPPL2	0
BCL9L	75.8150114
SDHAF3	21.66143183
PTTG1IP	198.5631249
TBC1D2	14.44095455
PLAC8	3.610238638
BCAR1	43.32286363
IFIT3	28.88190909
GADD45B	7.220477275
SERINC3	205.7836023
TTC7A	10.83071591
RBM39	187.7324091
AMOTL1	0
ANKRD1	0
CAAP1	46.93310227
NARS	220.2245569
SERTAD3	39.712625
SIK2	39.712625
ZBED2	0
CACNG4	32.49214772
TFAP2C	0
LTBP3	50.54334092
GPC1	7.220477275
RPL13AP5	28.88190909
PROSER2	32.49214772
